date,hour,demand
2022-01-26,20,70
2022-01-26,21,64
2022-01-26,22,57
2022-01-26,23,49
2022-01-27,0,55
2022-01-27,1,52
2022-01-27,5,47
2022-01-27,6,48
2022-01-27,7,57
2022-01-27,8,63
2022-01-27,9,68
2022-01-27,10,68
2022-01-27,11,73
2022-01-27,12,83
2022-01-27,13,83
2022-01-27,14,80
2022-01-27,15,79
2022-01-27,16,84
2022-01-27,17,88
2022-01-27,18,92
2022-01-27,19,88
2022-01-27,20,77
2022-01-27,21,70
2022-01-27,22,63
2022-01-27,23,55
2022-01-28,0,47
2022-01-28,1,51
2022-01-28,3,53
2022-01-28,4,52
2022-01-28,5,51
2022-01-28,6,52
2022-01-28,7,62
2022-01-28,8,67
2022-01-28,9,74
2022-01-28,10,78
2022-01-28,11,89
2022-01-28,12,102
2022-01-28,13,102
2022-01-28,14,100
2022-01-28,15,101
2022-01-28,16,103
2022-01-28,17,104
2022-01-28,18,104
2022-01-28,19,101
2022-01-28,20,92
2022-01-28,21,85
2022-01-28,22,77
2022-01-28,23,67
2022-01-29,0,60
2022-01-29,1,66
2022-01-29,2,71
2022-01-29,4,67
2022-01-29,7,73
2022-01-29,8,78
2022-01-29,9,92
2022-01-29,10,103
2022-01-29,11,120
2022-01-29,12,136
2022-01-29,13,143
2022-01-29,14,141
2022-01-29,15,140
2022-01-29,16,136
2022-01-29,17,132
2022-01-29,18,129
2022-01-29,19,124
2022-01-29,20,111
2022-01-29,21,101
2022-01-29,22,91
2022-01-29,23,62
2022-01-30,0,58
2022-01-30,1,63
2022-01-30,2,68
2022-01-30,3,65
2022-01-30,6,66
2022-01-30,7,74
2022-01-30,8,78
2022-01-30,9,87
2022-01-30,10,95
2022-01-30,11,113
2022-01-30,12,130
2022-01-30,13,138
2022-01-30,14,135
2022-01-30,15,140
2022-01-30,16,135
2022-01-30,17,131
2022-01-30,18,128
2022-01-30,19,126
2022-01-30,20,114
2022-01-30,21,104
2022-01-30,22,95
2022-01-31,0,87
2022-01-31,1,67
2022-01-31,2,65
2022-01-31,5,62
2022-01-31,6,63
2022-01-31,7,74
2022-01-31,8,80
2022-01-31,9,85
2022-01-31,10,85
2022-01-31,11,85
2022-01-31,12,97
2022-01-31,13,96
2022-01-31,14,92
2022-01-31,15,95
2022-01-31,16,101
2022-01-31,17,107
2022-01-31,18,110
2022-01-31,19,120
2022-01-31,20,112
2022-01-31,21,100
2022-01-31,22,92
2022-01-31,23,71
2022-02-01,0,47
2022-02-01,6,51
2022-02-01,7,58
2022-02-01,8,70
2022-02-01,9,76
2022-02-01,10,70
2022-02-01,11,71
2022-02-01,12,76
2022-02-01,13,75
2022-02-01,14,72
2022-02-01,15,68
2022-02-01,16,74
2022-02-01,17,78
2022-02-01,18,78
2022-02-01,19,76
2022-02-01,20,69
2022-02-01,21,66
2022-02-01,22,65
2022-02-01,23,60
2022-02-02,0,51
2022-02-02,5,50
2022-02-02,6,52
2022-02-02,7,59
2022-02-02,8,71
2022-02-02,9,75
2022-02-02,10,70
2022-02-02,11,71
2022-02-02,12,76
2022-02-02,13,75
2022-02-02,14,72
2022-02-02,15,72
2022-02-02,16,78
2022-02-02,17,82
2022-02-02,18,82
2022-02-02,19,80
2022-02-02,20,73
2022-02-02,21,71
2022-02-02,22,65
2022-02-02,23,61
2022-02-03,0,52
2022-02-03,1,48
2022-02-03,6,51
2022-02-03,7,57
2022-02-03,8,66
2022-02-03,9,71
2022-02-03,10,63
2022-02-03,11,65
2022-02-03,12,72
2022-02-03,13,71
2022-02-03,14,68
2022-02-03,15,68
2022-02-03,16,72
2022-02-03,17,76
2022-02-03,18,76
2022-02-03,19,74
2022-02-03,20,67
2022-02-03,21,65
2022-02-03,22,59
2022-02-03,23,55
2022-02-04,0,58
2022-02-04,1,53
2022-02-04,3,56
2022-02-04,6,56
2022-02-04,7,61
2022-02-04,8,70
2022-02-04,9,76
2022-02-04,10,76
2022-02-04,11,84
2022-02-04,12,94
2022-02-04,13,93
2022-02-04,14,90
2022-02-04,15,90
2022-02-04,16,94
2022-02-04,17,95
2022-02-04,18,92
2022-02-04,19,85
2022-02-04,20,80
2022-02-04,21,77
2022-02-04,22,70
2022-02-04,23,67
2022-02-05,0,62
2022-02-05,1,58
2022-02-05,2,59
2022-02-05,5,54
2022-02-05,7,61
2022-02-05,8,68
2022-02-05,9,82
2022-02-05,10,88
2022-02-05,11,103
2022-02-05,12,116
2022-02-05,13,122
2022-02-05,14,119
2022-02-05,15,118
2022-02-05,16,114
2022-02-05,17,110
2022-02-05,18,106
2022-02-05,19,96
2022-02-05,20,86
2022-02-05,21,80
2022-02-05,22,71
2022-02-05,23,59
2022-02-06,0,61
2022-02-06,1,56
2022-02-06,2,57
2022-02-06,3,53
2022-02-06,4,51
2022-02-06,6,51
2022-02-06,7,53
2022-02-06,8,61
2022-02-06,9,71
2022-02-06,10,75
2022-02-06,11,90
2022-02-06,12,102
2022-02-06,13,107
2022-02-06,14,104
2022-02-06,15,104
2022-02-06,16,99
2022-02-06,17,95
2022-02-06,18,91
2022-02-06,19,85
2022-02-06,20,76
2022-02-06,21,70
2022-02-06,22,63
2022-02-06,23,53
2022-02-07,2,39
2022-02-07,5,40
2022-02-07,6,47
2022-02-07,7,53
2022-02-07,8,63
2022-02-07,9,68
2022-02-07,10,63
2022-02-07,11,62
2022-02-07,12,70
2022-02-07,13,68
2022-02-07,14,64
2022-02-07,15,64
2022-02-07,16,70
2022-02-07,17,74
2022-02-07,18,74
2022-02-07,19,71
2022-02-07,20,65
2022-02-07,21,58
2022-02-07,22,53
2022-02-07,23,48
2022-02-08,1,39
2022-02-08,6,47
2022-02-08,7,53
2022-02-08,8,62
2022-02-08,9,67
2022-02-08,10,63
2022-02-08,11,61
2022-02-08,12,67
2022-02-08,13,66
2022-02-08,14,62
2022-02-08,15,63
2022-02-08,16,69
2022-02-08,17,73
2022-02-08,18,74
2022-02-08,19,72
2022-02-08,20,65
2022-02-08,21,61
2022-02-08,22,56
2022-02-08,23,50
2022-02-09,1,43
2022-02-09,6,48
2022-02-09,7,54
2022-02-09,8,63
2022-02-09,9,67
2022-02-09,10,63
2022-02-09,11,62
2022-02-09,12,68
2022-02-09,13,66
2022-02-09,14,63
2022-02-09,15,65
2022-02-09,16,71
2022-02-09,17,75
2022-02-09,18,77
2022-02-09,19,74
2022-02-09,20,68
2022-02-09,21,64
2022-02-09,22,59
2022-02-09,23,54
2022-02-10,0,56
2022-02-10,1,52
2022-02-10,2,52
2022-02-10,6,50
2022-02-10,7,55
2022-02-10,8,64
2022-02-10,9,69
2022-02-10,10,65
2022-02-10,11,66
2022-02-10,12,72
2022-02-10,13,71
2022-02-10,14,68
2022-02-10,15,70
2022-02-10,16,75
2022-02-10,17,79
2022-02-10,18,80
2022-02-10,19,77
2022-02-10,20,71
2022-02-10,21,67
2022-02-10,22,62
2022-02-10,23,57
2022-02-11,3,50
2022-02-11,6,48
2022-02-11,7,53
2022-02-11,8,61
2022-02-11,9,67
2022-02-11,10,68
2022-02-11,11,74
2022-02-11,12,83
2022-02-11,13,82
2022-02-11,14,80
2022-02-11,15,80
2022-02-11,16,83
2022-02-11,17,84
2022-02-11,18,81
2022-02-11,19,73
2022-02-11,20,67
2022-02-11,21,63
2022-02-11,22,58
2022-02-11,23,53
2022-02-12,0,58
2022-02-12,1,58
2022-02-12,2,58
2022-02-12,6,52
2022-02-12,7,55
2022-02-12,8,62
2022-02-12,9,75
2022-02-12,10,83
2022-02-12,11,97
2022-02-12,12,109
2022-02-12,13,115
2022-02-12,14,112
2022-02-12,15,112
2022-02-12,16,107
2022-02-12,17,102
2022-02-12,18,98
2022-02-12,19,87
2022-02-12,20,76
2022-02-12,21,70
2022-02-12,22,63
2022-02-12,23,52
2022-02-13,0,55
2022-02-13,1,54
2022-02-13,2,54
2022-02-13,5,45
2022-02-13,6,47
2022-02-13,7,51
2022-02-13,8,57
2022-02-13,9,67
2022-02-13,10,75
2022-02-13,11,90
2022-02-13,12,101
2022-02-13,13,107
2022-02-13,14,104
2022-02-13,15,104
2022-02-13,16,98
2022-02-13,17,93
2022-02-13,18,88
2022-02-13,19,81
2022-02-13,20,70
2022-02-13,21,63
2022-02-13,22,57
2022-02-13,23,47
2022-02-14,0,54
2022-02-14,5,49
2022-02-14,6,53
2022-02-14,7,62
2022-02-14,8,69
2022-02-14,9,73
2022-02-14,10,70
2022-02-14,11,68
2022-02-14,12,77
2022-02-14,13,75
2022-02-14,14,72
2022-02-14,15,72
2022-02-14,16,78
2022-02-14,17,82
2022-02-14,18,83
2022-02-14,19,79
2022-02-14,20,71
2022-02-14,21,64
2022-02-14,22,59
2022-02-14,23,54
2022-02-15,0,50
2022-02-15,2,49
2022-02-15,6,50
2022-02-15,7,59
2022-02-15,8,65
2022-02-15,9,70
2022-02-15,10,67
2022-02-15,11,65
2022-02-15,12,71
2022-02-15,13,69
2022-02-15,14,66
2022-02-15,15,65
2022-02-15,16,71
2022-02-15,17,76
2022-02-15,18,76
2022-02-15,19,72
2022-02-15,20,65
2022-02-15,21,61
2022-02-15,22,56
2022-02-15,23,50
2022-02-16,0,51
2022-02-16,1,49
2022-02-16,6,49
2022-02-16,7,58
2022-02-16,8,64
2022-02-16,9,69
2022-02-16,10,66
2022-02-16,11,63
2022-02-16,12,70
2022-02-16,13,68
2022-02-16,14,66
2022-02-16,15,66
2022-02-16,16,71
2022-02-16,17,76
2022-02-16,18,77
2022-02-16,19,73
2022-02-16,20,66
2022-02-16,21,63
2022-02-16,22,58
2022-02-16,23,57
2022-02-17,0,50
2022-02-17,1,50
2022-02-17,5,45
2022-02-17,6,48
2022-02-17,7,56
2022-02-17,8,63
2022-02-17,9,67
2022-02-17,10,64
2022-02-17,11,66
2022-02-17,12,73
2022-02-17,13,71
2022-02-17,14,69
2022-02-17,15,69
2022-02-17,16,74
2022-02-17,17,77
2022-02-17,18,78
2022-02-17,19,75
2022-02-17,20,67
2022-02-17,21,63
2022-02-17,22,58
2022-02-17,23,56
2022-02-18,0,51
2022-02-18,1,50
2022-02-18,2,51
2022-02-18,5,45
2022-02-18,6,48
2022-02-18,7,58
2022-02-18,8,63
2022-02-18,9,70
2022-02-18,10,73
2022-02-18,11,79
2022-02-18,12,90
2022-02-18,13,89
2022-02-18,14,86
2022-02-18,15,84
2022-02-18,16,87
2022-02-18,17,87
2022-02-18,18,87
2022-02-18,19,79
2022-02-18,20,73
2022-02-18,21,69
2022-02-18,22,64
2022-02-18,23,62
2022-02-19,0,66
2022-02-19,1,63
2022-02-19,2,63
2022-02-19,3,60
2022-02-19,4,55
2022-02-19,5,55
2022-02-19,6,57
2022-02-19,7,64
2022-02-19,8,68
2022-02-19,9,82
2022-02-19,10,92
2022-02-19,11,106
2022-02-19,12,119
2022-02-19,13,124
2022-02-19,14,122
2022-02-19,15,119
2022-02-19,16,114
2022-02-19,17,109
2022-02-19,18,107
2022-02-19,19,96
2022-02-19,20,85
2022-02-19,21,78
2022-02-19,22,71
2022-02-19,23,64
2022-02-20,0,63
2022-02-20,1,60
2022-02-20,2,59
2022-02-20,3,55
2022-02-20,4,49
2022-02-20,5,49
2022-02-20,6,51
2022-02-20,7,57
2022-02-20,8,61
2022-02-20,9,72
2022-02-20,10,80
2022-02-20,11,94
2022-02-20,12,106
2022-02-20,13,111
2022-02-20,14,108
2022-02-20,15,106
2022-02-20,16,99
2022-02-20,17,94
2022-02-20,18,92
2022-02-20,19,84
2022-02-20,20,75
2022-02-20,21,68
2022-02-20,22,62
2022-02-20,23,56
2022-02-21,0,66
2022-02-21,5,48
2022-02-21,6,52
2022-02-21,7,62
2022-02-21,8,68
2022-02-21,9,74
2022-02-21,10,73
2022-02-21,11,70
2022-02-21,12,79
2022-02-21,13,77
2022-02-21,14,74
2022-02-21,15,71
2022-02-21,16,77
2022-02-21,17,81
2022-02-21,18,84
2022-02-21,19,80
2022-02-21,20,72
2022-02-21,21,64
2022-02-21,22,60
2022-02-21,23,58
2022-02-22,0,58
2022-02-22,1,51
2022-02-22,2,51
2022-02-22,6,50
2022-02-22,7,61
2022-02-22,8,66
2022-02-22,9,71
2022-02-22,10,70
2022-02-22,11,68
2022-02-22,12,75
2022-02-22,13,72
2022-02-22,14,70
2022-02-22,15,67
2022-02-22,16,72
2022-02-22,17,77
2022-02-22,18,80
2022-02-22,19,76
2022-02-22,20,68
2022-02-22,21,63
2022-02-22,22,59
2022-02-22,23,57
2022-02-23,4,44
2022-02-23,5,45
2022-02-23,6,48
2022-02-23,7,58
2022-02-23,8,64
2022-02-23,9,69
2022-02-23,10,68
2022-02-23,11,66
2022-02-23,12,72
2022-02-23,13,70
2022-02-23,14,68
2022-02-23,15,66
2022-02-23,16,71
2022-02-23,17,76
2022-02-23,18,80
2022-02-23,19,76
2022-02-23,20,68
2022-02-23,21,64
2022-02-23,22,60
2022-02-23,23,57
2022-02-24,1,50
2022-02-24,2,50
2022-02-24,5,44
2022-02-24,6,47
2022-02-24,7,57
2022-02-24,8,63
2022-02-24,9,68
2022-02-24,10,67
2022-02-24,11,69
2022-02-24,12,76
2022-02-24,13,74
2022-02-24,14,71
2022-02-24,15,69
2022-02-24,16,74
2022-02-24,17,78
2022-02-24,18,81
2022-02-24,19,78
2022-02-24,20,70
2022-02-24,21,65
2022-02-24,22,61
2022-02-24,23,59
2022-02-25,0,57
2022-02-25,1,53
2022-02-25,2,52
2022-02-25,4,46
2022-02-25,5,45
2022-02-25,6,48
2022-02-25,7,58
2022-02-25,8,64
2022-02-25,9,70
2022-02-25,10,75
2022-02-25,11,81
2022-02-25,12,92
2022-02-25,13,91
2022-02-25,14,88
2022-02-25,15,86
2022-02-25,16,88
2022-02-25,17,90
2022-02-25,18,89
2022-02-25,19,81
2022-02-25,20,74
2022-02-25,21,69
2022-02-25,22,66
2022-02-25,23,63
2022-02-26,0,58
2022-02-26,1,55
2022-02-26,2,55
2022-02-26,6,48
2022-02-26,7,56
2022-02-26,8,60
2022-02-26,9,74
2022-02-26,10,84
2022-02-26,11,101
2022-02-26,12,114
2022-02-26,13,120
2022-02-26,14,117
2022-02-26,15,114
2022-02-26,16,109
2022-02-26,17,105
2022-02-26,18,102
2022-02-26,19,91
2022-02-26,20,81
2022-02-26,21,73
2022-02-26,22,67
2022-02-26,23,60
2022-02-27,0,52
2022-02-27,1,48
2022-02-27,2,47
2022-02-27,3,43
2022-02-27,4,37
2022-02-27,6,38
2022-02-27,7,46
2022-02-27,8,49
2022-02-27,9,60
2022-02-27,10,68
2022-02-27,11,86
2022-02-27,12,99
2022-02-27,13,106
2022-02-27,14,103
2022-02-27,15,103
2022-02-27,16,96
2022-02-27,17,92
2022-02-27,18,90
2022-02-27,19,82
2022-02-27,20,73
2022-02-27,21,63
2022-02-27,22,58
2022-02-27,23,55
2022-02-28,0,68
2022-02-28,1,55
2022-02-28,2,58
2022-02-28,5,51
2022-02-28,6,56
2022-02-28,7,67
2022-02-28,8,74
2022-02-28,9,79
2022-02-28,10,79
2022-02-28,11,80
2022-02-28,12,90
2022-02-28,13,90
2022-02-28,14,87
2022-02-28,15,89
2022-02-28,16,95
2022-02-28,17,100
2022-02-28,18,103
2022-02-28,19,103
2022-02-28,20,94
2022-02-28,21,86
2022-02-28,22,82
2022-02-28,23,77
2022-03-01,0,59
2022-03-01,1,53
2022-03-01,2,58
2022-03-01,6,68
2022-03-01,7,75
2022-03-01,8,87
2022-03-01,9,92
2022-03-01,10,88
2022-03-01,11,88
2022-03-01,12,93
2022-03-01,13,92
2022-03-01,14,90
2022-03-01,15,88
2022-03-01,16,94
2022-03-01,17,99
2022-03-01,18,99
2022-03-01,19,96
2022-03-01,20,89
2022-03-01,21,86
2022-03-01,22,84
2022-03-01,23,80
2022-03-02,0,63
2022-03-02,1,57
2022-03-02,2,62
2022-03-02,5,65
2022-03-02,6,68
2022-03-02,7,75
2022-03-02,8,87
2022-03-02,9,92
2022-03-02,10,87
2022-03-02,11,88
2022-03-02,12,92
2022-03-02,13,91
2022-03-02,14,90
2022-03-02,15,90
2022-03-02,16,96
2022-03-02,17,101
2022-03-02,18,101
2022-03-02,19,99
2022-03-02,20,92
2022-03-02,21,89
2022-03-02,22,83
2022-03-02,23,79
2022-03-03,0,61
2022-03-03,1,56
2022-03-03,2,57
2022-03-03,5,57
2022-03-03,6,60
2022-03-03,7,66
2022-03-03,8,75
2022-03-03,9,80
2022-03-03,10,72
2022-03-03,11,74
2022-03-03,12,80
2022-03-03,13,79
2022-03-03,14,78
2022-03-03,15,78
2022-03-03,16,82
2022-03-03,17,87
2022-03-03,18,87
2022-03-03,19,85
2022-03-03,20,78
2022-03-03,21,75
2022-03-03,22,68
2022-03-03,23,65
2022-03-04,0,65
2022-03-04,2,60
2022-03-04,3,61
2022-03-04,6,63
2022-03-04,7,68
2022-03-04,8,77
2022-03-04,9,83
2022-03-04,10,83
2022-03-04,11,91
2022-03-04,12,100
2022-03-04,13,99
2022-03-04,14,98
2022-03-04,15,98
2022-03-04,16,102
2022-03-04,17,104
2022-03-04,18,101
2022-03-04,19,94
2022-03-04,20,89
2022-03-04,21,86
2022-03-04,22,79
2022-03-04,23,76
2022-03-05,0,68
2022-03-05,1,64
2022-03-05,2,64
2022-03-05,6,64
2022-03-05,7,67
2022-03-05,8,75
2022-03-05,9,88
2022-03-05,10,95
2022-03-05,11,110
2022-03-05,12,121
2022-03-05,13,127
2022-03-05,14,126
2022-03-05,15,126
2022-03-05,16,122
2022-03-05,17,118
2022-03-05,18,114
2022-03-05,19,104
2022-03-05,20,95
2022-03-05,21,90
2022-03-05,22,81
2022-03-05,23,73
2022-03-06,0,65
2022-03-06,1,59
2022-03-06,3,56
2022-03-06,6,55
2022-03-06,7,58
2022-03-06,8,65
2022-03-06,9,75
2022-03-06,10,79
2022-03-06,11,94
2022-03-06,12,105
2022-03-06,13,111
2022-03-06,14,109
2022-03-06,15,109
2022-03-06,16,105
2022-03-06,17,101
2022-03-06,18,97
2022-03-06,19,91
2022-03-06,20,82
2022-03-06,21,77
2022-03-06,22,70
2022-03-06,23,64
2022-03-07,0,50
2022-03-07,5,47
2022-03-07,6,54
2022-03-07,7,60
2022-03-07,8,70
2022-03-07,9,75
2022-03-07,10,71
2022-03-07,11,69
2022-03-07,12,76
2022-03-07,13,75
2022-03-07,14,72
2022-03-07,15,71
2022-03-07,16,76
2022-03-07,17,81
2022-03-07,18,81
2022-03-07,19,78
2022-03-07,20,71
2022-03-07,21,65
2022-03-07,22,60
2022-03-07,23,55
2022-03-08,0,51
2022-03-08,6,54
2022-03-08,7,61
2022-03-08,8,70
2022-03-08,9,75
2022-03-08,10,70
2022-03-08,11,69
2022-03-08,12,73
2022-03-08,13,72
2022-03-08,14,71
2022-03-08,15,72
2022-03-08,16,77
2022-03-08,17,83
2022-03-08,18,84
2022-03-08,19,81
2022-03-08,20,74
2022-03-08,21,70
2022-03-08,22,65
2022-03-08,23,60
2022-03-09,0,54
2022-03-09,1,48
2022-03-09,5,49
2022-03-09,6,54
2022-03-09,7,61
2022-03-09,8,70
2022-03-09,9,75
2022-03-09,10,70
2022-03-09,11,69
2022-03-09,12,73
2022-03-09,13,72
2022-03-09,14,71
2022-03-09,15,73
2022-03-09,16,79
2022-03-09,17,84
2022-03-09,18,85
2022-03-09,19,83
2022-03-09,20,76
2022-03-09,21,73
2022-03-09,22,68
2022-03-09,23,62
2022-03-10,0,63
2022-03-10,1,58
2022-03-10,5,52
2022-03-10,6,55
2022-03-10,7,61
2022-03-10,8,70
2022-03-10,9,75
2022-03-10,10,71
2022-03-10,11,72
2022-03-10,12,77
2022-03-10,13,76
2022-03-10,14,76
2022-03-10,15,77
2022-03-10,16,82
2022-03-10,17,86
2022-03-10,18,88
2022-03-10,19,85
2022-03-10,20,78
2022-03-10,21,75
2022-03-10,22,70
2022-03-10,23,64
2022-03-11,0,58
2022-03-11,6,51
2022-03-11,7,57
2022-03-11,8,65
2022-03-11,9,71
2022-03-11,10,72
2022-03-11,11,78
2022-03-11,12,86
2022-03-11,13,86
2022-03-11,14,85
2022-03-11,15,85
2022-03-11,16,88
2022-03-11,17,89
2022-03-11,18,87
2022-03-11,19,78
2022-03-11,20,72
2022-03-11,21,69
2022-03-11,22,65
2022-03-11,23,59
2022-03-12,0,63
2022-03-12,1,62
2022-03-12,2,62
2022-03-12,6,56
2022-03-12,7,59
2022-03-12,8,66
2022-03-12,9,80
2022-03-12,10,87
2022-03-12,11,101
2022-03-12,12,111
2022-03-12,13,117
2022-03-12,14,117
2022-03-12,15,117
2022-03-12,16,112
2022-03-12,17,108
2022-03-12,18,103
2022-03-12,19,92
2022-03-12,20,82
2022-03-12,21,77
2022-03-12,22,70
2022-03-12,23,63
2022-03-13,0,58
2022-03-13,1,57
2022-03-13,2,57
2022-03-13,5,48
2022-03-13,6,49
2022-03-13,7,54
2022-03-13,8,59
2022-03-13,9,69
2022-03-13,10,78
2022-03-13,11,92
2022-03-13,12,102
2022-03-13,13,107
2022-03-13,14,106
2022-03-13,15,107
2022-03-13,16,101
2022-03-13,17,96
2022-03-13,18,92
2022-03-13,19,84
2022-03-13,20,73
2022-03-13,21,68
2022-03-13,22,61
2022-03-13,23,55
2022-03-14,0,62
2022-03-14,2,58
2022-03-14,3,58
2022-03-14,4,55
2022-03-14,5,56
2022-03-14,6,59
2022-03-14,7,68
2022-03-14,8,75
2022-03-14,9,80
2022-03-14,10,77
2022-03-14,11,75
2022-03-14,12,82
2022-03-14,13,80
2022-03-14,14,78
2022-03-14,15,77
2022-03-14,16,82
2022-03-14,17,86
2022-03-14,18,87
2022-03-14,19,83
2022-03-14,20,75
2022-03-14,21,69
2022-03-14,22,64
2022-03-14,23,58
2022-03-15,0,58
2022-03-15,1,56
2022-03-15,5,53
2022-03-15,6,56
2022-03-15,7,65
2022-03-15,8,72
2022-03-15,9,76
2022-03-15,10,73
2022-03-15,11,71
2022-03-15,12,76
2022-03-15,13,74
2022-03-15,14,73
2022-03-15,15,72
2022-03-15,16,77
2022-03-15,17,82
2022-03-15,18,83
2022-03-15,19,79
2022-03-15,20,72
2022-03-15,21,68
2022-03-15,22,63
2022-03-15,23,57
2022-03-16,2,56
2022-03-16,3,55
2022-03-16,5,53
2022-03-16,6,56
2022-03-16,7,65
2022-03-16,8,71
2022-03-16,9,75
2022-03-16,10,72
2022-03-16,11,70
2022-03-16,12,74
2022-03-16,13,72
2022-03-16,14,72
2022-03-16,15,72
2022-03-16,16,77
2022-03-16,17,82
2022-03-16,18,84
2022-03-16,19,80
2022-03-16,20,73
2022-03-16,21,70
2022-03-16,22,65
2022-03-16,23,64
2022-03-17,0,58
2022-03-17,1,57
2022-03-17,5,51
2022-03-17,6,54
2022-03-17,7,63
2022-03-17,8,69
2022-03-17,9,73
2022-03-17,10,71
2022-03-17,11,72
2022-03-17,12,77
2022-03-17,13,75
2022-03-17,14,75
2022-03-17,15,75
2022-03-17,16,80
2022-03-17,17,84
2022-03-17,18,85
2022-03-17,19,81
2022-03-17,20,74
2022-03-17,21,71
2022-03-17,22,66
2022-03-17,23,64
2022-03-18,0,56
2022-03-18,1,56
2022-03-18,4,50
2022-03-18,5,50
2022-03-18,6,53
2022-03-18,7,63
2022-03-18,8,68
2022-03-18,9,73
2022-03-18,10,76
2022-03-18,11,82
2022-03-18,12,90
2022-03-18,13,89
2022-03-18,14,89
2022-03-18,15,87
2022-03-18,16,89
2022-03-18,17,90
2022-03-18,18,90
2022-03-18,19,82
2022-03-18,20,77
2022-03-18,21,74
2022-03-18,22,69
2022-03-18,23,67
2022-03-19,0,69
2022-03-19,1,66
2022-03-19,2,66
2022-03-19,6,60
2022-03-19,7,67
2022-03-19,8,71
2022-03-19,9,84
2022-03-19,10,93
2022-03-19,11,107
2022-03-19,12,117
2022-03-19,13,123
2022-03-19,14,122
2022-03-19,15,120
2022-03-19,16,115
2022-03-19,17,111
2022-03-19,18,108
2022-03-19,19,97
2022-03-19,20,88
2022-03-19,21,82
2022-03-19,22,75
2022-03-19,23,72
2022-03-20,0,65
2022-03-20,1,61
2022-03-20,2,60
2022-03-20,3,55
2022-03-20,7,58
2022-03-20,8,62
2022-03-20,9,71
2022-03-20,10,79
2022-03-20,11,93
2022-03-20,12,102
2022-03-20,13,108
2022-03-20,14,106
2022-03-20,15,105
2022-03-20,16,98
2022-03-20,17,94
2022-03-20,18,92
2022-03-20,19,84
2022-03-20,20,75
2022-03-20,21,70
2022-03-20,22,65
2022-03-20,23,62
2022-03-21,0,73
2022-03-21,1,61
2022-03-21,2,58
2022-03-21,5,54
2022-03-21,6,58
2022-03-21,7,68
2022-03-21,8,74
2022-03-21,9,79
2022-03-21,10,78
2022-03-21,11,75
2022-03-21,12,81
2022-03-21,13,79
2022-03-21,14,77
2022-03-21,15,74
2022-03-21,16,79
2022-03-21,17,83
2022-03-21,18,86
2022-03-21,19,82
2022-03-21,20,74
2022-03-21,21,68
2022-03-21,22,64
2022-03-21,23,62
2022-03-22,0,60
2022-03-22,5,48
2022-03-22,6,52
2022-03-22,7,62
2022-03-22,8,67
2022-03-22,9,72
2022-03-22,10,70
2022-03-22,11,68
2022-03-22,12,72
2022-03-22,13,70
2022-03-22,14,69
2022-03-22,15,66
2022-03-22,16,72
2022-03-22,17,77
2022-03-22,18,80
2022-03-22,19,76
2022-03-22,20,69
2022-03-22,21,64
2022-03-22,22,61
2022-03-22,23,58
2022-03-23,0,60
2022-03-23,4,46
2022-03-23,5,46
2022-03-23,6,49
2022-03-23,7,60
2022-03-23,8,65
2022-03-23,9,69
2022-03-23,10,68
2022-03-23,11,65
2022-03-23,12,69
2022-03-23,13,68
2022-03-23,14,67
2022-03-23,15,65
2022-03-23,16,71
2022-03-23,17,76
2022-03-23,18,80
2022-03-23,19,76
2022-03-23,20,69
2022-03-23,21,65
2022-03-23,22,61
2022-03-23,23,59
2022-03-24,0,58
2022-03-24,5,45
2022-03-24,6,48
2022-03-24,7,58
2022-03-24,8,64
2022-03-24,9,68
2022-03-24,10,67
2022-03-24,11,68
2022-03-24,12,73
2022-03-24,13,71
2022-03-24,14,71
2022-03-24,15,68
2022-03-24,16,73
2022-03-24,17,78
2022-03-24,18,81
2022-03-24,19,78
2022-03-24,20,70
2022-03-24,21,67
2022-03-24,22,63
2022-03-24,23,60
2022-03-25,0,58
2022-03-25,1,52
2022-03-25,2,51
2022-03-25,5,43
2022-03-25,6,47
2022-03-25,7,57
2022-03-25,8,63
2022-03-25,9,68
2022-03-25,10,72
2022-03-25,11,78
2022-03-25,12,86
2022-03-25,13,86
2022-03-25,14,85
2022-03-25,15,82
2022-03-25,16,85
2022-03-25,17,87
2022-03-25,18,87
2022-03-25,19,78
2022-03-25,20,72
2022-03-25,21,68
2022-03-25,22,65
2022-03-25,23,62
2022-03-26,0,59
2022-03-26,1,54
2022-03-26,2,53
2022-03-26,3,49
2022-03-26,6,46
2022-03-26,7,54
2022-03-26,8,58
2022-03-26,9,71
2022-03-26,10,81
2022-03-26,11,95
2022-03-26,12,105
2022-03-26,13,111
2022-03-26,14,110
2022-03-26,15,107
2022-03-26,16,103
2022-03-26,17,99
2022-03-26,18,96
2022-03-26,19,86
2022-03-26,20,76
2022-03-26,21,70
2022-03-26,22,64
2022-03-26,23,61
2022-03-27,0,50
2022-03-27,1,44
2022-03-27,2,43
2022-03-27,3,38
2022-03-27,4,33
2022-03-27,5,31
2022-03-27,6,34
2022-03-27,7,41
2022-03-27,8,45
2022-03-27,9,54
2022-03-27,10,63
2022-03-27,11,77
2022-03-27,12,88
2022-03-27,13,93
2022-03-27,14,92
2022-03-27,15,91
2022-03-27,16,85
2022-03-27,17,81
2022-03-27,18,79
2022-03-27,19,72
2022-03-27,20,63
2022-03-27,21,56
2022-03-27,22,50
2022-03-27,23,52
2022-03-28,2,53
